#x_m,y_m,w_tr_right_m,w_tr_left_m
-1.4900000000000002,6.02,0.44999999999999996,3.4107950630558945
-1.5200000000000005,5.99,0.42,3.4270095250750297
-1.5200000000000005,5.48,0.42,3.2431765409022453
-1.5500000000000003,5.449999999999999,0.39,3.2604072800734465
-1.5500000000000003,5.210000000000001,0.42,3.1827144585796865
-1.58,5.18,0.39,3.2028131551654306
-1.58,4.85,0.4003570517957251,3.1242079376112657
-1.6100000000000003,4.82,0.3768308503607087,3.1480429231667055
-1.6100000000000003,4.43,0.39,3.0984849565652044
-1.6400000000000001,4.4,0.36,3.126441302576187
-1.6400000000000001,3.98,0.39,3.0984849565652044
-1.6700000000000004,3.9499999999999997,0.36,3.126441302576187
-1.6700000000000004,2.6599999999999997,0.36,3.12
-1.6400000000000001,2.6299999999999994,0.39,3.09
-1.6400000000000001,1.8499999999999992,0.36,3.123813663153998
-1.6100000000000003,1.8199999999999998,0.39,3.0984849565652044
-1.6100000000000003,0.98,0.39,3.268865365911132
-1.58,0.9499999999999997,0.42,3.2488871495160283
-1.58,0.8299999999999996,0.41309185944028276,3.286223640544465
-1.5500000000000003,0.7999999999999994,0.43545904032787575,3.267856499356441
-1.5500000000000003,0.4099999999999997,0.42,3.4172167007049774
-1.5200000000000005,0.3799999999999999,0.44999999999999996,3.4031473100593765
-1.5200000000000005,0.13999999999999968,0.44999999999999996,3.5142495985449087
-1.4900000000000002,0.10999999999999988,0.48,3.50290678297536
-1.4300000000000002,0.10999999999999988,0.48,3.4509598771514467
-1.4000000000000004,0.07999999999999963,0.44999999999999996,3.4403876804416944
-1.1,0.07999999999999963,0.4206247289678588,3.186330449053847
-1.0700000000000003,0.04999999999999982,0.39,3.178059803971174
-0.8900000000000006,0.04999999999999982,0.39,3.0305404966761778
-0.8600000000000003,0.019999999999999574,0.36,3.0240487361048123
-0.71,0.019999999999999574,0.36,2.904808886657674
-0.6800000000000006,-0.010000000000000231,0.32999999999999996,2.898202620222803
-0.29000000000000004,-0.010000000000000231,0.3,2.592784126062641
-0.2600000000000007,-0.04000000000000048,0.27,2.589982698910151
-0.05000000000000071,-0.04000000000000048,0.27,2.4365854636754904
-0.020000000000000462,-0.07000000000000028,0.24,2.4365032431919387
0.4899999999999993,-0.07000000000000028,0.21,2.0943683927081898
0.5199999999999996,-0.10000000000000009,0.18,2.1
0.8199999999999994,-0.10000000000000009,0.18,1.9329352879114075
0.8499999999999996,-0.13000000000000034,0.15,1.9437914341578184
1.0899999999999999,-0.13000000000000034,0.15398237851264668,1.8333776037073233
1.1199999999999992,-0.16000000000000014,0.1295346318982906,1.8476731594914528
1.33,-0.16000000000000014,0.15,1.7684777011125838
1.3599999999999994,-0.1900000000000004,0.12,1.7871032557111304
1.54,-0.1900000000000004,0.1295346318982906,1.7316003544004415
1.5699999999999994,-0.2200000000000002,0.10804411526206331,1.7523157651784484
1.63,-0.2200000000000002,0.1295346318982906,1.7373512215619575
1.6599999999999993,-0.25000000000000044,0.10804411526206331,1.7597572672526245
1.96,-0.25000000000000044,0.10024992192379002,1.715589243868899
1.9899999999999993,-0.2200000000000002,0.12426406871192852,1.6836330305779847
2.6799999999999997,-0.2200000000000002,0.09458839313897716,1.6983242980057065
2.71,-0.1900000000000004,0.12107006542854597,1.6729419656948858
3.1899999999999995,-0.1900000000000004,0.07947331922020553,1.6520758181996926
3.219999999999999,-0.16000000000000014,0.10024992192379002,1.6209372712298544
3.8200000000000003,-0.16000000000000014,0.12107006542854597,1.6432961688841974
3.8499999999999996,-0.1900000000000004,0.09458839313897716,1.677725966861941
4.0,-0.1900000000000004,0.09458839313897716,1.7082081565415472
4.029999999999999,-0.16000000000000014,0.12107006542854597,1.6865799757371964
4.209999999999999,-0.16000000000000014,0.09,1.7402205763103165
4.24,-0.13000000000000034,0.10804411526206331,1.7224984548819808
